"code","full_name"
"EMP.SP","Empedobacter"
"EMPBRE","Empedobacter brevis"
"EMPSPP","Empedobacter"
"EN-","Enterobacter"
"ENA","Endolimax nana"
"ENB","Enterobius"
"ENBAER","Klebsiella aerogenes"
"ENBAMN","Lelliottia amnigena"
"ENBASB","Enterobacter asburiae"
"ENBCAN","Enterobacter cancerogenus"
"ENBCCO","Enterobacter cloacae"
"ENBCLO","Enterobacter cloacae"
"ENBGER","Pluralibacter gergoviae"
"ENBHOR","Enterobacter hormaechei"
"ENBINT","Enterobacter"
"ENBKOB","Enterobacter kobei"
"ENBSAK","Enterobacter"
"ENBSPP","Enterobacter"
"ENBVER","Enterobius vermicularis"
"ENC","Encephalitozoon"
"ENC.SP","Enterococcus"
"ENCAVA","Enterococcus faecalis"
"ENCAVB","Enterococcus faecalis"
"ENCAVI","Enterococcus avium"
"ENCCAS","Enterococcus casseliflavus"
"ENCCEC","Enterococcus cecorum"
"ENCCOL","Enterococcus columbae"
"ENCDUR","Enterococcus durans"
"ENCFAC","Enterococcus faecium"
"ENCFAE","Enterococcus faecalis"
"ENCFCL","Enterococcus faecalis"
"ENCFCM","Enterococcus faecium"
"ENCFCMVB","Enterococcus faecium"
"ENCGAL","Enterococcus gallinarum"
"ENCGIL","Enterococcus"
"ENCHAE","Enterococcus"
"ENCHIR","Enterococcus hirae"
"ENCLAC","Enterococcus lactis"
"ENCMAL","Enterococcus"
"ENCMUN","Enterococcus mundtii"
"ENCPHO","Enterococcus"
"ENCRFF","Enterococcus raffinosus"
"ENCSPP","Enterococcus"
"END","Endolimax"
"ENDNAN","Endolimax nana"
"ENH","Enterococcus hirae"
"ENHAER","Enhydrobacter aerosaccus"
"ENHSPP","Enhydrobacter"
"ENI","Clostridium nitritogenes"
"ENK","Enterobacter kobei"
"ENL","Enterobacter ludwigii"
"ENM","Entamoeba"
"ENMCOL","Entamoeba coli"
"ENMDIS","Entamoeba dispar"
"ENMGIN","Entamoeba gingivalis"
"ENMHAR","Entamoeba hartmanni"
"ENMHIS","Entamoeba histolytica"
"ENMPOL","Entamoeba polecki"
"ENN","Enterobacter roggenkampii"
"ENO","Eubacterium nodatum"
"ENP","Lelliottia nimipressuralis"
"ENQ","Enterococcus aquimarinus"
"ENR","Enteromonas"
"ENT","Enterococcus"
"ENT.SP","Enterobacter"
"ENTAER","Klebsiella aerogenes"
"ENTAGG","Pantoea agglomerans"
"ENTAMN","Lelliottia amnigena"
"ENTASB","Enterobacter asburiae"
"ENTAVI","Enterococcus avium"
"ENTBAC","Enterobacteriaceae"
"ENTCAN","Enterobacter cancerogenus"
"ENTCAS","Enterococcus casseliflavus"
"ENTCLC","Enterobacter cloacae"
"ENTCLO","Enterobacter cloacae"
"ENTCLOC","Enterobacter cloacae"
"ENTDUR","Enterococcus durans"
"ENTERC","Enterococcus"
"ENTFAC","Enterococcus faecalis"
"ENTFAE","Enterococcus faecalis"
"ENTFAM","Enterococcus faecium"
"ENTGAL","Enterococcus gallinarum"
"ENTGER","Pluralibacter gergoviae"
"ENTHIR","Enterococcus hirae"
"ENTHOR","Enterobacter hormaechei"
"ENTINT","Kluyvera intermedia"
"ENTKOB","Enterobacter kobei"
"ENTLUD","Enterobacter ludwigii"
"ENTNIM","Lelliottia nimipressuralis"
"ENTRAF","Enterococcus raffinosus"
"ENTSAK","Cronobacter sakazakii"
"ENTSPP","Enterobacter"
"ENTTAY","Enterobacter cancerogenus"
"ENTVER","Enterobius vermicularis"
"ENU","Enterococcus thailandicus"
"ENX","Enterobacter hormaechei xiangfangensis"
"ENZ","Enterocytozoon"
"EO2","Paracoccus yeei"
"EPA","Enterococcus pallens"
"EPC","Epicoccum"
"EPEC","Escherichia coli"
"EPI","Epidermophyton"
"EPI.SP","Epidermophyton"
"EPO","Entamoeba polecki"
"EPS","Enterococcus pseudoavium"
"ERA","Enterococcus raffinosus"
"ERE","Agathobacter rectalis"
"ERH","Erysipelothrix rhusiopathiae"
"ERO","Exophiala prostantherae"
"EROSPP","Exophiala"
"ERU","Ehrlichia ruminantium"
"ERW","Erwinia"
"ERW.SP","Erwinia"
"ERWAMY","Erwinia amylovora"
"ERWANA","Pantoea ananatis"
"ERWCAR","Pectobacterium carotovorum"
"ERWCHR","Dickeya chrysanthemi"
"ERWCYP","Erwinia"
"ERWMAL","Erwinia mallotivora"
"ERWNIG","Brenneria nigrifluens"
"ERWPAR","Musicola paradisiaca"
"ERWPER","Erwinia persicina"
"ERWPSI","Erwinia psidii"
"ERWQUE","Lonsdalea quercina"
"ERWRHA","Erwinia rhapontici"
"ERWRUB","Brenneria rubrifaciens"
"ERWSAL","Brenneria salicis"
"ERWSPP","Erwinia"
"ERWSTE","Pantoea stewartii"
"ERWURE","Pantoea ananatis"
"ERY","Erysipelothrix"
"ERY.SP","Erysipelothrix"
"ERYRHU","Erysipelothrix rhusiopathiae"
"ERYSPP","Erysipelothrix"
"ESA","Cronobacter sakazakii"
"ESB","Lachnoanaerobaculum saburreum"
"ESC","Escherichia"
"ESC.SP","Escherichia"
"ESCBLA","Shimwellia blattae"
"ESCCOL","Escherichia coli"
"ESCFER","Escherichia fergusonii"
"ESCHER","Escherichia hermannii"
"ESCSHI","Escherichia"
"ESCSPP","Escherichia"
"ESCVUL","Pseudescherichia vulneris"
"ESE","Lactococcus garvieae"
"ESH","Enterococcus saccharolyticus"
"ESK","Eubacterium yurii schtitka"
"ESKSPP","Eubacterium"
"ESN","Eubacterium saphenum"
"ESO","Tetragenococcus solitarius"
"ESP","Exophiala spinifera"
"EST","Arthroderma uncinatum"
"ESU","Enterococcus sulfureus"
"ET1594","Edwardsiella tarda"
"ETA","Edwardsiella tarda"
"ETE","Paraclostridium tenue"
"ETEC","Escherichia coli"
"ETI","Mogibacterium timidum"
"ETISPP","Eubacterium"
"EU.AER","Collinsella aerofaciens"
"EUB","Eubacterium"
"EUB.SP","Eubacterium"
"EUBAER","Eubacterium"
"EUBBRA","Eubacterium"
"EUBCAL","Eubacterium callanderi"
"EUBHAL","Eubacterium"
"EUBLEN","Eubacterium lentum"
"EUBLIM","Eubacterium limosum"
"EUBMON","Eubacterium"
"EUBSPP","Eubacterium"
"EVE","Enterobius vermicularis"
"EVI","Enterococcus villorum"
"EVU","Pseudescherichia vulneris"
"EWI","Ewingella"
"EWI.SP","Ewingella"
"EWIAME","Ewingella americana"
"EWISPP","Ewingella"
"EXI","Exiguobacterium"
"EXIAUR","Exiguobacterium aurantiacum"
"EXISPP","Exiguobacterium"
"EXO","Exophiala"
"EXODER","Exophiala dermatitidis"
"EXOJEA","Exophiala jeanselmei"
"EXOOLI","Exophiala oligosperma"
"EXOSPP","Exophiala"
"EXS","Exserohilum"
"EYU","Eubacterium yurii"
"F.MOR","Fusobacterium mortiferum"
"F.NEC","Fusobacterium necrophorum necrophorum"
"F.NUC","Fusobacterium nucleatum nucleatum"
"F.ORY","Pseudomonas oryzihabitans"
"F.SYM","Clostridium symbiosum"
"F.TUL","Francisella tularensis tularensis"
"F.VAR","Fusobacterium varium"
"F.VIL","Filifactor villosus"
"F01","Shigella flexneri"
"F02","Shigella flexneri"
"F03","Shigella flexneri"
"F04","Shigella flexneri"
"F05","Shigella flexneri"
"F06","Shigella flexneri"
"F1A","Shigella flexneri"
"F1B","Shigella flexneri"
"F2A","Shigella flexneri"
"F2B","Shigella flexneri"
"F3A","Shigella flexneri"
"F3B","Shigella flexneri"
"F4A","Shigella flexneri"
"F4B","Shigella flexneri"
"F4C","Shigella flexneri"
"F5A","Shigella flexneri"
"F5B","Shigella flexneri"
"FAC","Facklamia"
"FACHOM","Facklamia hominis"
"FACSPP","Facklamia"
"FAL","Filifactor alocis"
"FAM_A+","(Gram positifs inconnus)"
"FAM_A-","(Gram négatifs inconnus)"
"FAM_AC","(Gram positifs inconnus)"
"FAM_AE","(Gram négatifs inconnus)"
"FAM_AN","(Gram négatifs inconnus)"
"FAM_AO","(Gram positifs inconnus)"
"FAM_AS","(champignon inconnu)"
"FAM_BA","(Gram positifs inconnus)"
"FAM_BC","(Gram négatifs inconnus)"
"FAM_BI","(Gram positifs inconnus)"
"FAM_BM","(champignon inconnu)"
"FAM_BR","(Gram positifs inconnus)"
"FAM_BU","(Gram négatifs inconnus)"
"FAM_CA","(Gram négatifs inconnus)"
"FAM_CD","(Gram négatifs inconnus)"
"FAM_CL","(Gram positifs inconnus)"
"FAM_CM","(Gram négatifs inconnus)"
"FAM_CO","(Gram positifs inconnus)"
"FAM_CT","(Gram positifs inconnus)"
"FAM_DE","(champignon inconnu)"
"FAM_DN","(Gram positifs inconnus)"
"FAM_DR","(Gram positifs inconnus)"
"FAM_DS","(Gram négatifs inconnus)"
"FAM_DT","(Gram positifs inconnus)"
"FAM_EN","(Gram négatifs inconnus)"
"FAM_ER","(Gram positifs inconnus)"
"FAM_ET","(Gram positifs inconnus)"
"FAM_FU","(Gram négatifs inconnus)"
"FAM_HA","(Gram négatifs inconnus)"
"FAM_IN","(Gram positifs inconnus)"
"FAM_LA","(Gram positifs inconnus)"
"FAM_LE","(Gram négatifs inconnus)"
"FAM_LP","(Gram négatifs inconnus)"
"FAM_MB","(Gram positifs inconnus)"
"FAM_MC","(Gram positifs inconnus)"
"FAM_ME","(Gram négatifs inconnus)"
"FAM_MI","(Gram positifs inconnus)"
"FAM_MO","(Gram négatifs inconnus)"
"FAM_MR","(champignon inconnu)"
"FAM_NE","(Gram négatifs inconnus)"
"FAM_NO","(Gram positifs inconnus)"
"FAM_NS","(Gram positifs inconnus)"
"FAM_PA","(Gram négatifs inconnus)"
"FAM_PC","(Gram positifs inconnus)"
"FAM_PE","(Gram positifs inconnus)"
"FAM_PL","(Gram positifs inconnus)"
"FAM_PO","(Gram positifs inconnus)"
"FAM_PP","(Gram positifs inconnus)"
"FAM_PS","(Gram négatifs inconnus)"
"FAM_RH","(Gram négatifs inconnus)"
"FAM_RI","(Gram négatifs inconnus)"
"FAM_SA","(Gram positifs inconnus)"
"FAM_SH","(Gram négatifs inconnus)"
"FAM_SN","(Gram négatifs inconnus)"
"FAM_SP","(Gram négatifs inconnus)"
"FAM_ST","(Gram positifs inconnus)"
"FAM_VE","(Gram négatifs inconnus)"
"FAM_VI","(Gram négatifs inconnus)"
"FAM_ZY","(champignon inconnu)"
"FAS","Fasciola"
"FASHEP","Fasciola hepatica"
"FASSPP","Fasciola"
"FCF","Fusobacterium canifelinum"
"FCO","Fonsecaea pedrosoi"
"FCR","Fusarium coeruleum"
"FDI","Bisifusarium aquaeductuum"
"FDISPP","Fusarium"
"FFS","Fusobacterium vincentii"
"FFU","Fusobacterium necrophorum funduliforme"
"FGL","Chryseobacterium gleum"
"FGO","Fusobacterium gonidiaformans"
"FHE","Fasciola hepatica"
"FHO","Francisella tularensis holarctica"
"FIB","Fibrobacter"
"FIBSPP","Fibrobacter"
"FIBSUC","Fibrobacter succinogenes"
"FIG","Finegoldia"
"FIGSPP","Finegoldia"
"FIL","Filifactor"
"FIL.SP","Filifactor"
"FILALO","Filifactor alocis"
"FILSPP","Filifactor"
"FIN","Chryseobacterium indologenes"
"FIN.SP","Finegoldia"
"FINMAG","Finegoldia magna"
"FINSPP","Finegoldia"
"FLA","Flavobacterium"
"FLA.SP","Flavobacterium"
"FLABRE","Empedobacter brevis"
"FLAG2E","Flavobacterium"
"FLAG2H","Flavobacterium"
"FLAG2I","Flavobacterium"
"FLAGLE","Chryseobacterium gleum"
"FLAIND","Chryseobacterium indologenes"
"FLAMEN","Elizabethkingia meningoseptica"
"FLAODO","Myroides odoratus"
"FLASPP","Flavobacterium"
"FLB","Flavobacterium branchiophilum"
"FLBIND","Flavobacterium"
"FLBSPP","Flavobacterium"
"FLC","Flavobacterium columnare"
"FLM","Pseudomonas"
"FLMORY","Pseudomonas oryzihabitans"
"FLMSPP","Pseudomonas"
"FLP","Flavobacterium psychrophilum"
"FLU","Legionella"
"FLUSPP","Legionella"
"FLV","Pseudomonas"
"FLV.SP","Pseudomonas"
"FLVPLA","Flavonifractor plautii"
"FLVSPP","Pseudomonas"
"FMD","Francisella tularensis mediasiatica"
"FME","Elizabethkingia meningoseptica"
"FMN","Fusarium fujikuroi"
"FMNSPP","Fusarium"
"FMO","Fusobacterium mortiferum"
"FMZ","Sphingobacterium mizutaii"
"FNA","Fusobacterium naviforme"
"FNE","Fusobacterium necrophorum"
"FNG","Fusobacterium necrogenes"
"FNU","Fusobacterium nucleatum"
"FNV","Francisella tularensis novicida"
"FOD","Myroides odoratus"
"FON","Fonsecaea"
"FOR","Pseudomonas oryzihabitans"
"FPA","Fusarium incarnatum"
"FPD","Fonsecaea pedrosoi"
"FPE","Fusobacterium periodonticum"
"FPH","Francisella philomiragia"
"FPL","Francisella tularensis holarctica"
"FPO","Fusobacterium nucleatum polymorphum"
"FPR","Faecalibacterium prausnitzii"
"FRA","Francisella"
"FRA.SP","Francisella"
"FRAPHI","Francisella philomiragia"
"FRASPP","Francisella"
"FRATUL","Francisella tularensis"
"FRB","Franconibacter"
"FRBPUL","Franconibacter pulveris"
"FRBSPP","Franconibacter"
"FRC","Francisella"
"FRCPHI","Francisella philomiragia"
"FRCSPP","Francisella"
"FRCTUL","Francisella tularensis"
"FRN","Francisella noatunensis"
"FRU","Fusobacterium russii"
"FSR","Fusobacterium"
"FSRGON","Fusobacterium gonidiaformans"
"FSRMOR","Fusobacterium mortiferum"
"FSRNAV","Fusobacterium naviforme"
"FSRNEC","Fusobacterium"
"FSRNEG","Fusobacterium necrogenes"
"FSRNEP","Fusobacterium necrophorum"
"FSRNUC","Fusobacterium nucleatum"
"FSRNUCNU","Fusobacterium nucleatum"
"FSRNUCPO","Fusobacterium nucleatum polymorphum"
"FSRNUCVI","Fusobacterium vincentii"
"FSRNUNA","Fusobacterium nucleatum"
"FSRRUS","Fusobacterium russii"
"FSRSPP","Fusobacterium"
"FSRVAR","Fusobacterium varium"
"FSU","Eubacterium sulci"
"FTH","Sphingobacterium thalpophilum"
"FTU","Francisella tularensis"
"FU-","Fusobacterium"
"FUA.SP","Fusarium"
"FUL","Fusobacterium ulcerans"
"FUR","Fusarium"
"FUROXY","Fusarium oxysporum"
"FURPET","Fusarium petroliphilum"
"FURSOL","Fusarium solani"
"FURSPP","Fusarium"
"FUS","Fusarium"
"FUS.SP","Fusobacterium"
"FUSGON","Fusobacterium gonidiaformans"
"FUSMOR","Fusobacterium mortiferum"
"FUSNAV","Fusobacterium naviforme"
"FUSNEC","Fusobacterium"
"FUSNEG","Fusobacterium necrogenes"
"FUSNEP","Fusobacterium necrophorum"
"FUSNUC","Fusobacterium nucleatum"
"FUSNUNA","Fusobacterium nucleatum"
"FUSOXY","Fusarium oxysporum"
"FUSRUS","Fusobacterium russii"
"FUSSOL","Fusarium solani"
"FUSSPP","Fusobacterium"
"FUSVAR","Fusobacterium varium"
"FVA","Fusobacterium varium"
"FVI","Fusobacterium vincentii"
"FVL","Filifactor villosus"
"FVX","Shigella flexneri"
"FVY","Shigella flexneri"
"FXX","Shigella flexneri"
"G.AIC","Gordonia amarae"
"G.AMA","Gordonia aichiensis"
"G.CAN","Geotrichum candidum"
"G.HAE","Gemella haemolysans"
"G.MOR","Gemella morbillorum"
"G.SAN","Globicatella sanguinis"
"G.SPU","Gordonia sputi"
"G.SUL","Globicatella sulfidifaciens"
"G.VAG","Gardnerella vaginalis"
"G51","Salmonella groupe A"
"G52","Salmonella groupe A"
"G53","Salmonella groupe A"
"G54","Salmonella groupe A"
"G55","Salmonella groupe A"
"G56","Salmonella groupe A"
"G57","Salmonella groupe A"
"G58","Salmonella groupe A"
"G59","Salmonella groupe A"
"G60","Salmonella groupe A"
"G61","Salmonella groupe A"
"G62","Salmonella groupe A"
"G63","Salmonella groupe A"
"G64","Salmonella groupe A"
"G65","Salmonella groupe A"
"G66","Salmonella groupe A"
"G67","Salmonella groupe A"
"GAI","Gordonia aichiensis"
"GAL.SP","Gallibacterium"
"GAR","Gardnerella"
"GAR.SP","Gardnerella"
"GARSPP","Gardnerella"
"GARVAG","Gardnerella vaginalis"
"GBP","Gordonia rubripertincta"
"GBR","Gordonia bronchialis"
"GC1","Salmonella groupe C"
"GC2","Salmonella groupe C"
"GC3","Salmonella groupe C"
"GC4","Salmonella groupe C"
"GCA","Saprochaete capitata"
"GCN","Geotrichum candidum"
"GCT","Granulicatella"
"GCTSPP","Granulicatella"
"GD1","Salmonella groupe D"
"GD2","Salmonella groupe D"
"GD3","Salmonella groupe D"
"GE1","Salmonella groupe E"
"GE2","Salmonella groupe E"
"GE3","Salmonella groupe E"
"GE4","Salmonella groupe E"
"GEC","Geomyces"
"GEM","Gemella"
"GEM.SP","Gemella"
"GEMBER","Gemella bergeri"
"GEMHAE","Gemella haemolysans"
"GEMMOR","Gemella morbillorum"
"GEMSAN","Gemella sanguinis"
"GEMSPP","Gemella"
"GEO","Geotrichum"
"GEO.SP","Geobacillus"
"GG1","Salmonella groupe G"
"GG2","Salmonella groupe G"
"GHA","Gemella haemolysans"
"GIA","Giardia"
"GIALAM","Giardia duodenalis"
"GIASPP","Giardia"
"GISA","Staphylococcus aureus"
"GISGCA","(levure inconnue)"
"GLA","Giardia duodenalis"
"GLBSAN","Globicatella sanguinis"
"GLE","Gleimia"
"GLEEUR","Gleimia europaea"
"GLESPP","Gleimia"
"GLH","Gallibacterium anatis"
"GLL","Gallibacterium"
"GLO","Globicatella"
"GLO.SP","Globicatella"
"GLOSAN","Globicatella sanguinis"
"GLOSPP","Globicatella"
"GM+","(Gram positifs inconnus)"
"GM-","(Gram négatifs inconnus)"
"GMO","Gemella morbillorum"
"GNC","(Gram négatifs inconnus)"
"GNCAN","(Gram négatifs inconnus)"
"GNE","(Gram négatifs inconnus)"
"GNR","(Gram négatifs inconnus)"
"GNSAN","(Gram négatifs inconnus)"
"GOL","Salmonella Goldcoast"
"GOR","Gordonia"
"GOR.SP","Gordonia"
"GORALK","Gordonia alkanivorans"
"GORBRO","Gordonia bronchialis"
"GORSPP","Gordonia"
"GORSPU","Gordonia sputi"
"GPC","(Gram positifs inconnus)"
"GPCAN","(Gram positifs inconnus)"
"GPE","Dipodascus lactis"
"GPR","(Gram positifs inconnus)"
"GPSAN","(Gram positifs inconnus)"
"GPSTV","(Gram positifs inconnus)"
"GRA","Salmonella groupe A"
"GRA.SP","Granulicatella"
"GRAADI","Granulicatella adiacens"
"GRAELE","Granulicatella elegans"
"GRAM+","(Gram positifs inconnus)"
"GRAM-","(Gram négatifs inconnus)"
"GRASPP","Granulicatella"
"GRB","Salmonella groupe B"
"GRC","Salmonella groupe C"
"GRD","Salmonella groupe D"
"GRE","Salmonella groupe E"
"GRF","Salmonella groupe F"
"GRFSPP","Salmonella"
"GRG","Salmonella groupe G"
"GRH","Salmonella groupe H"
"GRI","Salmonella groupe A"
"GRJ","Salmonella groupe A"
"GRK","Salmonella groupe A"
"GRL","Salmonella groupe A"
"GRM","Salmonella groupe A"
"GRN","Salmonella groupe A"
"GRO","Salmonella groupe A"
"GRP","Salmonella groupe A"
"GRQ","Salmonella groupe A"
"GRR","Salmonella groupe A"
"GRS","Salmonella groupe A"
"GRT","Salmonella groupe A"
"GRU","Salmonella groupe A"
"GRV","Salmonella groupe A"
"GRW","Salmonella groupe A"
"GRX","Salmonella groupe A"
"GRY","Salmonella groupe A"
"GRZ","Salmonella groupe A"
"GSA","Globicatella sanguinis"
"GSU","Gordonia sputi"
"GTC.SP","Geotrichum"
"GTE","Gordonia terrae"
"GVA","Gardnerella vaginalis"
"GVB","(nom inconnu)"
"GVC","(nom inconnu)"
"GVR","(nom inconnu)"
"H.AEG","Haemophilus aegyptius"
"H.AGN","Aggregatibacter segnis"
"H.ALV","Hafnia alvei"
"H.APH","Aggregatibacter aphrophilus"
"H.CIN","Helicobacter cinaedi"
"H.FEL","Helicobacter felis"
"H.FEN","Helicobacter fennelliae"
"H.FOE","Holophaga foetida"
"H.INF","Haemophilus influenzae"
"H.INFL","Haemophilus influenzae"
"H.MUS","Helicobacter mustelae"
"H.PARG","Avibacterium paragallinarum"
"H.PARI","Haemophilus parainfluenzae"
"H.PARP","Aggregatibacter aphrophilus"
"H.PARS","Glaesserella parasuis"
"H.PYL","Helicobacter pylori"
"H.SAL","Halococcus salifodinae"
"H.SEG","Aggregatibacter segnis"
"H.SOM","Histophilus somni"
"H.SUT","Glaesserella parasuis"
"HA-","Haemophilus"
"HAA","Hallella"
"HAASPP","Hallella"
"HAB","Haematobacter"
"HABMAS","Haematobacter massiliensis"
"HABSPP","Haematobacter"
"HAC","Aggregatibacter actinomycetemcomitans"
"HACEK","Haemophilus, Aggregatibacter, Cardiobacterium, Eikenella, Kingella (HACEK)"
"HACEK","Haemophilus, Aggregatibacter, Cardiobacterium, Eikenella, Kingella (HACEK)"
"HAE","Haemophilus"
"HAE.SP","Haemophilus"
"HAEAEG","Haemophilus aegyptius"
"HAEAPH","Aggregatibacter aphrophilus"
"HAEDUC","Haemophilus ducreyi"
"HAEHAE","Haemophilus haemolyticus"
"HAEHAG","Canicola haemoglobinophilus"
"HAEHAM","Haemophilus haemolyticus"
"HAEINF","Haemophilus influenzae"
"HAEINFB","Haemophilus influenzae"
"HAELSP","Haemophilus felis"
"HAEMAS","Haemophilus massiliensis"
"HAEPAA","Aggregatibacter aphrophilus"
"HAEPAH","Haemophilus parahaemolyticus"
"HAEPAI","Haemophilus parainfluenzae"
"HAEPAP","Haemophilus paraphrohaemolyticus"
"HAEPAR","Avibacterium paragallinarum"
"HAEPAS","Glaesserella parasuis"
"HAEPIN","Haemophilus parainfluenzae"
"HAEPLE","Actinobacillus pleuropneumoniae"
"HAEPRO","Aggregatibacter aphrophilus"
"HAESEG","Aggregatibacter segnis"
"HAESPP","Haemophilus"
"HAF","Hafnia"
"HAF.SP","Hafnia"
"HAFALV","Hafnia alvei"
"HAFSPP","Hafnia"
"HAG","Haemophilus aegyptius"
"HAK","Haemophilus, Aggregatibacter, Cardiobacterium, Eikenella, Kingella (HACEK)"
"HAL","Hafnia alvei"
"HAL.SP","Halococcus"
"HALSAC","Halococcus saccharolyticus"
"HALSPP","Halococcus"
"HALTUR","Haloterrigena turkmenica"
"HAM","Halomonas"
"HAMMAS","Haematobacter massiliensis"
"HAMSPP","Halomonas"
"HAN","Hansenula"
"HANSPP","Hendersonula astragalina"
"HAP","Aggregatibacter aphrophilus"
"HAR","Hartmannella"
"HAT","Hathewaya"
"HAU","Hendersonula astragalina"
"HAUSPP","Hendersonula astragalina"
"HCA","Histoplasma capsulatum"
"HCI","Helicobacter cinaedi"
"HDB","Histoplasma duboisii"
"HDI","Taenia saginata"
"HDU","Haemophilus ducreyi"
"HE.CAN","Helicobacter canis"
"HE.SAL","Helicobacter salomonis"
"HEC","Helcococcus"
"HECKUN","Helcococcus kunzii"
"HECSPP","Helcococcus"
"HEL","Helicobacter"
"HEL.SP","Helicobacter"
"HELCIN","Helicobacter cinaedi"
"HELFEN","Helicobacter fennelliae"
"HELMUS","Helicobacter mustelae"
"HELPUL","Helicobacter pullorum"
"HELPYL","Helicobacter pylori"
"HELSPP","Helicobacter"
"HEMST","Streptococcus Bêta-hémolytique"
"HEQ","Taylorella equigenitalis"
"HES","Salmonella Chester"
"HET","Heterophyes"
"HFA","Histoplasma capsulatum"
"HFE","Helicobacter felis"
"HFN","Helicobacter fennelliae"
"HFV","Hafnia paralvei"
"HHA","Canicola haemoglobinophilus"
"HHE","Haemophilus haemolyticus"
"HHT","Heterophyes heterophyes"
"HIB","Haemophilus influenzae"
"HIN","Haemophilus influenzae"
"HIS","Histoplasma"
"HIS.SP","Histophilus"
"HISCAP","Histoplasma capsulatum"
"HISSPP","Histoplasma"
"HIT","Histophilus"
"HITSPP","Histophilus"
"HKU","Helcococcus kunzii"
"HLN.SP","Halanaerobium"
"HMU","Helicobacter mustelae"
"HNE","Helicobacter"
"HNESPP","Helicobacter"
"HOL.SP","Holophaga"
"HOT","Hortaea"
"HPC","Haemophilus paracuniculus"
"HPG","Avibacterium paragallinarum"
"HPH","Haemophilus parahaemolyticus"
"HPI","Haemophilus parainfluenzae"
"HPL","Haemophilus paraphrohaemolyticus"
"HPO","Ogataea"
"HPOSPP","Hendersonula astragalina"
"HPR","Glaesserella parasuis"
"HPU","Helicobacter pullorum"
"HPY","Helicobacter pylori"
"HRB","Herbaspirillum"
"HSA","Streptococcus groupe A"
"HSB","Streptococcus groupe B"
"HSC","Streptococcus groupe C"
"HSE","Aggregatibacter segnis"
"HSF","Streptococcus groupe F"
"HSG","Streptococcus groupe G"
"HSO","Histophilus somni"
"HSP","Hendersonula astragalina"
"HSPSPP","Hendersonula astragalina"
"HSR","Hallella seregens"
"HXB","Haemophilus influenzae"
"HXT","Haemophilus influenzae"
"HYM","Hymenolepis"
"HYMDIM","Hymenolepis diminuta"
"IBU","Iodamoeba buetschlii"
"ILY","Ilyobacter"
"ILYSPP","Ilyobacter"
"IND","Salmonella enterica enterica"
"INF","Salmonella enterica enterica"
"INQ","Inquilinus"
"INQLIM","Inquilinus limosus"
"INQSPP","Inquilinus"
"IOD","Iodamoeba"
"IODBUT","Iodamoeba buetschlii"
"ISA","Salmonella enterica enterica"
"JAN","Janibacter"
"JAN.SP","Janthinobacterium"
"JANSPP","Janibacter"
"JAV","Salmonella enterica enterica"
"JIG","Johnsonella ignava"
"JOH","Johnsonella"
"JOHSPP","Johnsonella"
"JON","Jonesia"
"JONDEN","Jonesia denitrificans"
"JONSPP","Jonesia"
"K.ASC","Kluyvera ascorbata"
"K.CRY","Kluyvera cryocrescens"
"K.GP47","Klebsiella aerogenes"
"K.KRI","Rothia kristinae"
"K.OXY","Klebsiella oxytoca"
"K.PNEO","Klebsiella pneumoniae ozaenae"
"K.PNER","Klebsiella pneumoniae rhinoscleromatis"
"K.PNEU","Klebsiella pneumoniae"
"K.PNPN","Klebsiella pneumoniae pneumoniae"
"K.ROS","Kocuria rosea"
"K.SED","Kytococcus sedentarius"
"K99","Escherichia coli"
"KAS","Kluyvera ascorbata"
"KCR","Kluyvera cryocrescens"
"KDE","Kingella denitrificans"
"KII","Candida blankii"
"KIN","Kingella"
"KIN.SP","Kingella"
"KINDEN","Kingella denitrificans"
"KININD","Suttonella indologenes"
"KINKIN","Kingella kingae"
"KINORA","Kingella"
"KINSPP","Kingella"
"KKI","Kingella kingae"
"KKR","Rothia kristinae"
"KL-","Klebsiella"
"KLA","Kluyveromyces lactis"
"KLE","Klebsiella"
"KLE.SP","Klebsiella"
"KLEAER","Klebsiella aerogenes"
"KLEG47","Klebsiella"
"KLEORN","Klebsiella ornithinolytica"
"KLEOXY","Klebsiella oxytoca"
"KLEOZA","Klebsiella pneumoniae ozaenae"
"KLEPLA","Klebsiella planticola"
"KLEPNE","Klebsiella pneumoniae"
"KLEPNEC","Klebsiella pneumoniae"
"KLEPSP","Klebsiella pneumoniae"
"KLERHI","Klebsiella pneumoniae rhinoscleromatis"
"KLESPP","Klebsiella"
"KLETER","Klebsiella terrigena"
"KLEVAR","Klebsiella variicola"
"KLU","Kluyvera"
"KLU.SP","Kluyvera"
"KLUASC","Kluyvera ascorbata"
"KLUCRY","Kluyvera cryocrescens"
"KLUINT","Kluyvera"
"KLUSPP","Kluyvera"
"KLV","Kluyveromyces"
"KMA","Kluyveromyces marxianus"
"KO8724","Klebsiella oxytoca"
"KOC","Kocuria"
"KOC.SP","Kocuria"
"KOCCAR","Kocuria carniphila"
"KOCKOR","Rothia koreensis"
"KOCKRI","Rothia kristinae"
"KOCPAL","Kocuria palustris"
"KOCRHI","Kocuria rhizophila"
"KOCROS","Kocuria rosea"
"KOCSPP","Kocuria"
"KOCVAR","Kocuria varians"
"KOL","Kingella oralis"
"KOR","Klebsiella ornithinolytica"
"KOS","Yokenella regensburgei"
